"","lhs","rhs","support","confidence","lift"
"63","{Q31g.Style=high,Q27.Country.Can.Positively.Influence.Environment=high}","{fashion_innovativeness=high}",0.103353490929082,0.145849495733126,1.15851630016837
"64","{Q27.Country.Can.Positively.Influence.Environment=high,Q28.Support.Eco.Protection.Socially.Responsible=high}","{fashion_innovativeness=high}",0.103903243540407,0.135386819484241,1.07540884123072
"65","{Q27.Country.Can.Positively.Influence.Environment=high,Q4.Individuals.Can.Improve.Environment=high}","{fashion_innovativeness=high}",0.103903243540407,0.139380530973451,1.10713181589829
"66","{Q5.Corporation.Can.Improve.Environment=high,Q27.Country.Can.Positively.Influence.Environment=high}","{fashion_innovativeness=high}",0.103903243540407,0.141044776119403,1.12035130026722
"67","{Q31a.Fit=high,Q27.Country.Can.Positively.Influence.Environment=high}","{fashion_innovativeness=high}",0.105002748763057,0.140337986774431,1.11473710892004
"68","{Q1.Eco.Info.Important=high,Q27.Country.Can.Positively.Influence.Environment=high}","{fashion_innovativeness=high}",0.106652006597031,0.136619718309859,1.085202041946
"69","{Q31b.Comfort=high,Q27.Country.Can.Positively.Influence.Environment=high}","{fashion_innovativeness=high}",0.107201759208356,0.137034434293746,1.08849622698831
"70","{Q14.Protect.Environment=high}","{fashion_innovativeness=high}",0.111599780098955,0.132247557003257,1.05047295279007
"71","{Q14.Protect.Environment=high,Q17.Support.Environmental.Protection=high}","{fashion_innovativeness=high}",0.102803738317757,0.132062146892655,1.04900019737004
"72","{Q31d.Quality.Workmanship=high,Q14.Protect.Environment=high}","{fashion_innovativeness=high}",0.103903243540407,0.13375796178344,1.06247044752872
"73","{Q14.Protect.Environment=high,Q4.Individuals.Can.Improve.Environment=high}","{fashion_innovativeness=high}",0.103903243540407,0.13558106169297,1.07695175205027
"74","{Q14.Protect.Environment=high,Q9.Buy.Eco.Product=high}","{fashion_innovativeness=high}",0.104452996151732,0.139911634756996,1.1113504961702
"75","{Q14.Protect.Environment=high,Q6.Need.Eco.Certificate.Fashion=high}","{fashion_innovativeness=high}",0.104452996151732,0.137184115523466,1.08968517963836
"76","{Q14.Protect.Environment=high,Q28.Support.Eco.Protection.Socially.Responsible=high}","{fashion_innovativeness=high}",0.104452996151732,0.138686131386861,1.10161603926944
"77","{Q5.Corporation.Can.Improve.Environment=high,Q14.Protect.Environment=high}","{fashion_innovativeness=high}",0.105002748763057,0.137508999280058,1.09226580650841
"78","{Q31a.Fit=high,Q14.Protect.Environment=high}","{fashion_innovativeness=high}",0.105002748763057,0.137212643678161,1.08991178537369
"79","{Q31g.Style=high,Q14.Protect.Environment=high}","{fashion_innovativeness=high}",0.105002748763057,0.144368858654573,1.14675525717322
"80","{Q14.Protect.Environment=high,Q7.Eco.Cert.Help.Buyers=high}","{fashion_innovativeness=high}",0.105552501374382,0.134642356241234,1.06949539739216
"81","{Q31b.Comfort=high,Q14.Protect.Environment=high}","{fashion_innovativeness=high}",0.108301264431006,0.134654818865345,1.06959439089984
"82","{Q1.Eco.Info.Important=high,Q14.Protect.Environment=high}","{fashion_innovativeness=high}",0.108851017042331,0.134328358208955,1.06700123834974
"83","{Q17.Support.Environmental.Protection=high}","{fashion_innovativeness=high}",0.112699285321605,0.132772020725389,1.05463888951739
"84","{Q6.Need.Eco.Certificate.Fashion=high,Q17.Support.Environmental.Protection=high}","{fashion_innovativeness=high}",0.102803738317757,0.13433908045977,1.06708640766953
"85","{Q9.Buy.Eco.Product=high,Q17.Support.Environmental.Protection=high}","{fashion_innovativeness=high}",0.103353490929082,0.137426900584795,1.09161367757093
"86","{Q31d.Quality.Workmanship=high,Q17.Support.Environmental.Protection=high}","{fashion_innovativeness=high}",0.103903243540407,0.132911392405063,1.05574595102537
"87","{Q7.Eco.Cert.Help.Buyers=high,Q17.Support.Environmental.Protection=high}","{fashion_innovativeness=high}",0.103903243540407,0.133474576271186,1.06021945081785
"88","{Q4.Individuals.Can.Improve.Environment=high,Q17.Support.Environmental.Protection=high}","{fashion_innovativeness=high}",0.105002748763057,0.135269121813031,1.07447394138823
"89","{Q5.Corporation.Can.Improve.Environment=high,Q17.Support.Environmental.Protection=high}","{fashion_innovativeness=high}",0.106102253985706,0.138054363376252,1.09659775974411
"90","{Q31a.Fit=high,Q17.Support.Environmental.Protection=high}","{fashion_innovativeness=high}",0.106102253985706,0.137171286425018,1.08958327514021
"91","{Q31g.Style=high,Q17.Support.Environmental.Protection=high}","{fashion_innovativeness=high}",0.106102253985706,0.144786196549137,1.15007026865887
"92","{Q31b.Comfort=high,Q17.Support.Environmental.Protection=high}","{fashion_innovativeness=high}",0.108851017042331,0.134419551934827,1.06772561122031
"93","{Q1.Eco.Info.Important=high,Q17.Support.Environmental.Protection=high}","{fashion_innovativeness=high}",0.110500274876306,0.13544474393531,1.07586894855165
"94","{Q28.Support.Eco.Protection.Socially.Responsible=high}","{fashion_innovativeness=high}",0.112699285321605,0.136666666666667,1.0855749636099
"95","{Q6.Need.Eco.Certificate.Fashion=high,Q28.Support.Eco.Protection.Socially.Responsible=high}","{fashion_innovativeness=high}",0.103903243540407,0.139689578713969,1.10958665362755
"96","{Q28.Support.Eco.Protection.Socially.Responsible=high,Q17.Support.Environmental.Protection=high}","{fashion_innovativeness=high}",0.103903243540407,0.136758321273517,1.08630299736475
"97","{Q4.Individuals.Can.Improve.Environment=high,Q28.Support.Eco.Protection.Socially.Responsible=high}","{fashion_innovativeness=high}",0.104452996151732,0.138081395348837,1.09681248095867
"98","{Q31d.Quality.Workmanship=high,Q28.Support.Eco.Protection.Socially.Responsible=high}","{fashion_innovativeness=high}",0.105002748763057,0.137015781922525,1.08834806688678
"99","{Q9.Buy.Eco.Product=high,Q28.Support.Eco.Protection.Socially.Responsible=high}","{fashion_innovativeness=high}",0.105552501374382,0.144905660377358,1.15101919749526
"100","{Q31g.Style=high,Q28.Support.Eco.Protection.Socially.Responsible=high}","{fashion_innovativeness=high}",0.105552501374382,0.148262548262548,1.17768373488898
"101","{Q7.Eco.Cert.Help.Buyers=high,Q28.Support.Eco.Protection.Socially.Responsible=high}","{fashion_innovativeness=high}",0.106102253985706,0.140159767610748,1.11332147285568
"102","{Q5.Corporation.Can.Improve.Environment=high,Q28.Support.Eco.Protection.Socially.Responsible=high}","{fashion_innovativeness=high}",0.106652006597031,0.142857142857143,1.13474734872115
"103","{Q31a.Fit=high,Q28.Support.Eco.Protection.Socially.Responsible=high}","{fashion_innovativeness=high}",0.106652006597031,0.141502552881109,1.12398752703378
"104","{Q31b.Comfort=high,Q28.Support.Eco.Protection.Socially.Responsible=high}","{fashion_innovativeness=high}",0.109400769653656,0.138194444444444,1.09771045608928
"105","{Q1.Eco.Info.Important=high,Q28.Support.Eco.Protection.Socially.Responsible=high}","{fashion_innovativeness=high}",0.109950522264981,0.138600138600139,1.10093297866224
"106","{Q9.Buy.Eco.Product=high}","{fashion_innovativeness=high}",0.113798790544255,0.13564875491481,1.07748945497834
"107","{Q9.Buy.Eco.Product=high,Q6.Need.Eco.Certificate.Fashion=high}","{fashion_innovativeness=high}",0.105552501374382,0.138428262436914,1.09956772651855
"108","{Q31d.Quality.Workmanship=high,Q9.Buy.Eco.Product=high}","{fashion_innovativeness=high}",0.106102253985706,0.138848920863309,1.10290911375703
"109","{Q9.Buy.Eco.Product=high,Q4.Individuals.Can.Improve.Environment=high}","{fashion_innovativeness=high}",0.106102253985706,0.137562366357805,1.09268971355828
"110","{Q31g.Style=high,Q9.Buy.Eco.Product=high}","{fashion_innovativeness=high}",0.107201759208356,0.147951441578149,1.17521254249193
"111","{Q5.Corporation.Can.Improve.Environment=high,Q9.Buy.Eco.Product=high}","{fashion_innovativeness=high}",0.107751511819681,0.140804597701149,1.11844350750389
"112","{Q31a.Fit=high,Q9.Buy.Eco.Product=high}","{fashion_innovativeness=high}",0.108301264431006,0.142650253439537,1.1331039781944
"113","{Q31b.Comfort=high,Q9.Buy.Eco.Product=high}","{fashion_innovativeness=high}",0.109950522264981,0.13869625520111,1.10169645506908
"114","{Q9.Buy.Eco.Product=high,Q7.Eco.Cert.Help.Buyers=high}","{fashion_innovativeness=high}",0.109950522264981,0.140944326990839,1.11955340959098
"115","{Q1.Eco.Info.Important=high,Q9.Buy.Eco.Product=high}","{fashion_innovativeness=high}",0.111050027487631,0.137789904502046,1.09449710169966
"116","{Q6.Need.Eco.Certificate.Fashion=high}","{fashion_innovativeness=high}",0.11434854315558,0.131812420785805,1.04701656510646
"117","{Q31a.Fit=high,Q6.Need.Eco.Certificate.Fashion=high}","{fashion_innovativeness=high}",0.106102253985706,0.136203246294989,1.08189390834317
"118","{Q4.Individuals.Can.Improve.Environment=high,Q6.Need.Eco.Certificate.Fashion=high}","{fashion_innovativeness=high}",0.106102253985706,0.133841886269071,1.06313707914166
"119","{Q5.Corporation.Can.Improve.Environment=high,Q6.Need.Eco.Certificate.Fashion=high}","{fashion_innovativeness=high}",0.106652006597031,0.134815844336345,1.07087345348389
"120","{Q31d.Quality.Workmanship=high,Q6.Need.Eco.Certificate.Fashion=high}","{fashion_innovativeness=high}",0.107751511819681,0.136111111111111,1.08116205725376
"121","{Q7.Eco.Cert.Help.Buyers=high,Q6.Need.Eco.Certificate.Fashion=high}","{fashion_innovativeness=high}",0.107751511819681,0.133879781420765,1.06343808910206
"122","{Q31g.Style=high,Q6.Need.Eco.Certificate.Fashion=high}","{fashion_innovativeness=high}",0.108301264431006,0.146034099332839,1.15998264928574
"123","{Q31b.Comfort=high,Q6.Need.Eco.Certificate.Fashion=high}","{fashion_innovativeness=high}",0.111050027487631,0.135479543930248,1.0761453729656
"124","{Q1.Eco.Info.Important=high,Q6.Need.Eco.Certificate.Fashion=high}","{fashion_innovativeness=high}",0.11214953271028,0.134564643799472,1.0688781094814
"125","{Q7.Eco.Cert.Help.Buyers=high}","{fashion_innovativeness=high}",0.114898295766905,0.13013698630137,1.03370820123228
"126","{Q31d.Quality.Workmanship=high,Q7.Eco.Cert.Help.Buyers=high}","{fashion_innovativeness=high}",0.106652006597031,0.131972789115646,1.0482904078662
"127","{Q4.Individuals.Can.Improve.Environment=high,Q7.Eco.Cert.Help.Buyers=high}","{fashion_innovativeness=high}",0.106652006597031,0.132332878581173,1.05115068183037
"128","{Q5.Corporation.Can.Improve.Environment=high,Q7.Eco.Cert.Help.Buyers=high}","{fashion_innovativeness=high}",0.108851017042331,0.136176066024759,1.0816780091661
"129","{Q31a.Fit=high,Q7.Eco.Cert.Help.Buyers=high}","{fashion_innovativeness=high}",0.108851017042331,0.137309292649098,1.09067949051838
"130","{Q31g.Style=high,Q7.Eco.Cert.Help.Buyers=high}","{fashion_innovativeness=high}",0.108851017042331,0.14410480349345,1.14465780591522
"131","{Q31b.Comfort=high,Q7.Eco.Cert.Help.Buyers=high}","{fashion_innovativeness=high}",0.110500274876306,0.132760898282695,1.05455054138088
"132","{Q1.Eco.Info.Important=high,Q7.Eco.Cert.Help.Buyers=high}","{fashion_innovativeness=high}",0.112699285321605,0.132428940568475,1.0519137244282
"133","{Q31d.Quality.Workmanship=high}","{fashion_innovativeness=high}",0.115997800989555,0.128737034777303,1.02258806227037
"134","{Q31d.Quality.Workmanship=high,Q4.Individuals.Can.Improve.Environment=high}","{fashion_innovativeness=high}",0.106652006597031,0.132967786154901,1.05619389963216
"135","{Q31d.Quality.Workmanship=high,Q5.Corporation.Can.Improve.Environment=high}","{fashion_innovativeness=high}",0.108301264431006,0.136237897648686,1.08216915206533
"136","{Q31d.Quality.Workmanship=high,Q31g.Style=high}","{fashion_innovativeness=high}",0.109400769653656,0.138290479499653,1.09847328475925
"137","{Q31d.Quality.Workmanship=high,Q31a.Fit=high}","{fashion_innovativeness=high}",0.109950522264981,0.133511348464619,1.06051154086089
"138","{Q31d.Quality.Workmanship=high,Q1.Eco.Info.Important=high}","{fashion_innovativeness=high}",0.112699285321605,0.132002575660013,1.04852700928194
"139","{Q31d.Quality.Workmanship=high,Q31b.Comfort=high}","{fashion_innovativeness=high}",0.11434854315558,0.130081300813008,1.03326587851031
"140","{Q4.Individuals.Can.Improve.Environment=high}","{fashion_innovativeness=high}",0.11654755360088,0.131840796019901,1.04724195615807
"141","{Q31a.Fit=high,Q4.Individuals.Can.Improve.Environment=high}","{fashion_innovativeness=high}",0.108851017042331,0.137404580152672,1.09143638121271
"142","{Q31g.Style=high,Q4.Individuals.Can.Improve.Environment=high}","{fashion_innovativeness=high}",0.108851017042331,0.144420131291028,1.14716252759118
"143","{Q5.Corporation.Can.Improve.Environment=high,Q4.Individuals.Can.Improve.Environment=high}","{fashion_innovativeness=high}",0.111050027487631,0.136671177266576,1.08561079234892
"144","{Q31b.Comfort=high,Q4.Individuals.Can.Improve.Environment=high}","{fashion_innovativeness=high}",0.11214953271028,0.134742404227213,1.0702901017
"145","{Q1.Eco.Info.Important=high,Q4.Individuals.Can.Improve.Environment=high}","{fashion_innovativeness=high}",0.113798790544255,0.134941329856584,1.07187021401365
"146","{Q5.Corporation.Can.Improve.Environment=high}","{fashion_innovativeness=high}",0.117647058823529,0.134337727558067,1.06707566125818
"147","{Q5.Corporation.Can.Improve.Environment=high,Q31a.Fit=high}","{fashion_innovativeness=high}",0.110500274876306,0.140657802659202,1.11727748051131
"148","{Q5.Corporation.Can.Improve.Environment=high,Q31g.Style=high}","{fashion_innovativeness=high}",0.110500274876306,0.147577092511013,1.17223900121193
"149","{Q31b.Comfort=high,Q5.Corporation.Can.Improve.Environment=high}","{fashion_innovativeness=high}",0.11324903793293,0.137150466045273,1.0894178940452
"150","{Q1.Eco.Info.Important=high,Q5.Corporation.Can.Improve.Environment=high}","{fashion_innovativeness=high}",0.114898295766905,0.137049180327869,1.08861335815019
"151","{Q31a.Fit=high}","{fashion_innovativeness=high}",0.117647058823529,0.133333333333333,1.05909752547307
"152","{Q31g.Style=high,Q31a.Fit=high}","{fashion_innovativeness=high}",0.110500274876306,0.142755681818182,1.13394142020643
"153","{Q1.Eco.Info.Important=high,Q31a.Fit=high}","{fashion_innovativeness=high}",0.11434854315558,0.136214800261952,1.08198568417681
"154","{Q31b.Comfort=high,Q31a.Fit=high}","{fashion_innovativeness=high}",0.11654755360088,0.135810377962844,1.07877326425508
"155","{Q31g.Style=high}","{fashion_innovativeness=high}",0.118196811434854,0.140522875816993,1.11620572537603
"156","{Q31b.Comfort=high,Q31g.Style=high}","{fashion_innovativeness=high}",0.11434854315558,0.140350877192982,1.11483950049797
"157","{Q1.Eco.Info.Important=high,Q31g.Style=high}","{fashion_innovativeness=high}",0.114898295766905,0.143347050754458,1.13863880053432
"158","{Q31b.Comfort=high}","{fashion_innovativeness=high}",0.121495327102804,0.130306603773585,1.03505551207053
"159","{Q1.Eco.Info.Important=high,Q31b.Comfort=high}","{fashion_innovativeness=high}",0.118196811434854,0.133956386292835,1.06404657933042
"160","{Q1.Eco.Info.Important=high}","{fashion_innovativeness=high}",0.122594832325454,0.130791788856305,1.03890944947432
"161","{Q6.Need.Eco.Certificate.Fashion=low,Q37.Consider.Buying.New.Styles.Without.Heard.About.It=low}","{fashion_innovativeness=low}",0.101154480483782,0.968421052631579,1.1078980470043
"162","{Q6.Need.Eco.Certificate.Fashion=low,Q36.Interest.Buying.Locally.Available.New.Style=low}","{fashion_innovativeness=low}",0.101704233095107,0.973684210526316,1.11391923204237
"163","{Q34.Last.Of.My.Circle.Purchase.New.Fashion=low,Q6.Need.Eco.Certificate.Fashion=low}","{fashion_innovativeness=low}",0.105552501374382,0.979591836734694,1.12067770504428
"164","{Q6.Need.Eco.Certificate.Fashion=low,Q24.No.Different.To.Me.Eco.Clothing.Is.Not.Branded=low}","{fashion_innovativeness=low}",0.101704233095107,0.939086294416244,1.07433834562462
"165","{Q6.Need.Eco.Certificate.Fashion=low,Q10.Pay.More.For.Eco.Products=low}","{fashion_innovativeness=low}",0.102253985706432,0.939393939393939,1.0746902992186
"166","{Q6.Need.Eco.Certificate.Fashion=low,Q11.Pay.Premium.For.Eco.Clothing=low}","{fashion_innovativeness=low}",0.103903243540407,0.949748743718593,1.08653645586423
"167","{Q31d.Quality.Workmanship=high,Q6.Need.Eco.Certificate.Fashion=low}","{fashion_innovativeness=low}",0.101154480483782,0.924623115577889,1.05779210517999
"168","{Q32.Last.Of.My.Circle.Knowing.Latest.Designers.And.Trends=low,Q6.Need.Eco.Certificate.Fashion=low}","{fashion_innovativeness=low}",0.105552501374382,0.96,1.0982641509434
"169","{Q6.Need.Eco.Certificate.Fashion=low,Q39.Annual.Spending.On.Clothes=low}","{fashion_innovativeness=low}",0.105002748763057,0.931707317073171,1.0658966099095
"170","{Q31b.Comfort=high,Q6.Need.Eco.Certificate.Fashion=low}","{fashion_innovativeness=low}",0.102253985706432,0.907317073170732,1.03799355729406
"171","{Q33.Little.Shopping.New.Fashion.Than.My.Friends=low,Q6.Need.Eco.Certificate.Fashion=low}","{fashion_innovativeness=low}",0.111050027487631,0.961904761904762,1.10044324648098
"172","{Q35.Faster.Knowing.More.About.New.Fashion.Than.Others=low,Q6.Need.Eco.Certificate.Fashion=low}","{fashion_innovativeness=low}",0.108301264431006,0.938095238095238,1.07320455226116
"173","{Q22.Rather.Stick.With.Conventional.Brand.Than.Eco.Brand=low,Q6.Need.Eco.Certificate.Fashion=low}","{fashion_innovativeness=low}",0.107751511819681,0.928909952606635,1.06269635458583
"174","{Q6.Need.Eco.Certificate.Fashion=low}","{fashion_innovativeness=low}",0.120945574491479,0.912863070539419,1.04433831780579
"175","{Q17.Support.Environmental.Protection=low,Q16.Avoid.Buying.Harmful.Products=low}","{fashion_innovativeness=low}",0.100054975261132,0.928571428571429,1.06230907457323
"176","{Q17.Support.Environmental.Protection=low,Q29.Satisfied.Purchasing.Eco.Clothing=low}","{fashion_innovativeness=low}",0.108301264431006,0.947115384615385,1.08352382680213
"177","{Q17.Support.Environmental.Protection=low,Q19.Price.Of.Eco.Products.More.On.Average=low}","{fashion_innovativeness=low}",0.108851017042331,0.942857142857143,1.07865229110512
"178","{Q31d.Quality.Workmanship=high,Q17.Support.Environmental.Protection=low}","{fashion_innovativeness=low}",0.107201759208356,0.898617511520737,1.02804103990957
